id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,id,business_id,user_id,stars,date,useful,funny,cool,id,name,review_count,yelping_since,useful,funny,cool,fans,average_stars,compliment_hot,compliment_more,compliment_profile,compliment_cute,compliment_list,compliment_note,compliment_plain,compliment_cool,compliment_funny,compliment_writer,compliment_photos
EZ4TljJvGenxrkM4JsqtZg,Sushi-ko,Northwest,"7101 W Craig Rd","Las Vegas",NV,89129,36.24,-115.25,3.5,297,1,Gl4ZvyDwwTteqpdQ4vE2kw,EZ4TljJvGenxrkM4JsqtZg,zKFRpOiGqNO9EZX6vO32qw,3,"2017-04-15 00:00:00",0,0,0,zKFRpOiGqNO9EZX6vO32qw,Gwendolyn,8,"2015-06-14 00:00:00",10,0,1,0,2.5,0,0,0,0,0,0,0,0,0,0,0
78XbdLi5e42XDxgnxuYacg,"Ohjah Japanese Steakhouse Sushi & Hibachi Flamingo","Spring Valley","10144 W Flamingo Rd","Las Vegas",NV,89147,36.1154,-115.314,4.5,299,1,u_iagKyV7uWsVdBXM52YoA,78XbdLi5e42XDxgnxuYacg,ZKIqjJH1M-F_oj9z4YD-3g,5,"2016-09-24 00:00:00",0,0,0,ZKIqjJH1M-F_oj9z4YD-3g,Gladys,38,"2011-12-29 00:00:00",14,2,0,2,3.11,0,0,0,0,0,1,1,0,0,0,0
dZB5VuI4mCVRz8qQUwUgCg,"Krazy Sushi",Centennial,"7160 N Durango Dr, Ste 140","Las Vegas",NV,89149,36.2915,-115.287,3.5,300,1,mozEEjU6n6okWZDYFHdDtw,dZB5VuI4mCVRz8qQUwUgCg,ZkmpO6p7gbl7iIa82SvA7Q,5,"2013-10-08 00:00:00",3,2,3,ZkmpO6p7gbl7iIa82SvA7Q,Zoe,10,"2013-09-01 00:00:00",2,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0
fTtkz2RhWNAp6jKiIzXf_A,"Capriotti's Sandwich Shop","The Strip","322 W. Sahara","Las Vegas",NV,89102,36.1441,-115.161,4,296,1,eUoVA_Rm-npItI45H6NvFw,fTtkz2RhWNAp6jKiIzXf_A,ZKQPqpFezRyhjsl5D0Q1hw,4,"2014-09-11 00:00:00",0,0,0,ZKQPqpFezRyhjsl5D0Q1hw,Aj,7,"2014-08-20 00:00:00",2,0,0,0,4.29,0,0,0,0,0,0,0,0,0,0,0
pDSl9xdKJCdN4vu8z26cEA,"Coyote Ugly Saloon","The Strip","3790 Las Vegas Blvd S","Las Vegas",NV,89109,36.1015,-115.174,2.5,297,1,7bI2H6qmzrIfSGwapsRh3g,pDSl9xdKJCdN4vu8z26cEA,zKt4-puRV-4EE9ng9CfUZA,5,"2014-02-28 00:00:00",0,0,0,zKt4-puRV-4EE9ng9CfUZA,Crystal,7,"2013-03-24 00:00:00",0,0,0,0,3.88,0,0,0,0,0,0,0,0,0,0,0
w6zW6gIyg1sI5V6Wag_SYg,"Teppan Bento",Southeast,"467 E Silverado Ranch, Unit 125","Las Vegas",NV,89183,36.0125,-115.153,4.5,299,1,10wT5Vqcigto7jI2qU8bOA,w6zW6gIyg1sI5V6Wag_SYg,ZKy3FVo1N85IczH0CauHgg,5,"2015-08-24 00:00:00",0,0,0,ZKy3FVo1N85IczH0CauHgg,GINA,16,"2010-09-15 00:00:00",3,2,1,3,4.42,0,0,0,0,0,0,2,0,0,0,0
78XbdLi5e42XDxgnxuYacg,"Ohjah Japanese Steakhouse Sushi & Hibachi Flamingo","Spring Valley","10144 W Flamingo Rd","Las Vegas",NV,89147,36.1154,-115.314,4.5,299,1,AbqJw4LhxcciL7OMDIt80A,78XbdLi5e42XDxgnxuYacg,zl-w5jyLRgEBvrRFJd1-6Q,5,"2017-09-11 00:00:00",0,0,0,zl-w5jyLRgEBvrRFJd1-6Q,S,12,"2014-09-08 00:00:00",1,0,0,0,4.08,0,0,0,0,0,0,0,0,0,0,0
W90h9VXUSdRz1_uJhweVPQ,Yusho,"The Strip","3770 Las Vegas Blvd S","Las Vegas",NV,89109,36.1045,-115.177,3,297,0,VklrCnYNrfOpcoa0uGt5oQ,W90h9VXUSdRz1_uJhweVPQ,Zl-Zx1YN-WXSnypNQMc5YQ,5,"2016-10-17 00:00:00",0,0,0,Zl-Zx1YN-WXSnypNQMc5YQ,Pj,2,"2016-10-15 00:00:00",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
d6_UHGiMQb5_m8mi_tRc2Q,"Mermaid's Casino",Downtown,"32 Fremont St","Las Vegas",NV,89136,36.1715,-115.145,3.5,298,0,jgTBqrmrlsqJmz0mIHqyvg,d6_UHGiMQb5_m8mi_tRc2Q,Zl8PqvMRjtQPnEPwmW2z5g,5,"2016-05-28 00:00:00",0,0,0,Zl8PqvMRjtQPnEPwmW2z5g,Michelle,14,"2014-01-11 00:00:00",6,0,0,1,2.57,0,0,0,0,0,1,0,0,0,0,0
78XbdLi5e42XDxgnxuYacg,"Ohjah Japanese Steakhouse Sushi & Hibachi Flamingo","Spring Valley","10144 W Flamingo Rd","Las Vegas",NV,89147,36.1154,-115.314,4.5,299,1,uQui4SuxXylCibkNsHJ0Kw,78XbdLi5e42XDxgnxuYacg,zlM_MUly55lcBkSPkmDnKQ,5,"2017-11-14 00:00:00",1,0,0,zlM_MUly55lcBkSPkmDnKQ,Lucy,10,"2014-06-09 00:00:00",11,0,0,0,4.08,0,0,0,0,0,0,0,0,0,0,0
78XbdLi5e42XDxgnxuYacg,"Ohjah Japanese Steakhouse Sushi & Hibachi Flamingo","Spring Valley","10144 W Flamingo Rd","Las Vegas",NV,89147,36.1154,-115.314,4.5,299,1,Iri9-X5ThcYeDiKuux9srQ,78XbdLi5e42XDxgnxuYacg,Zm2rOksCSgNK_o0U1Vt-qQ,4,"2017-07-25 00:00:00",1,0,0,Zm2rOksCSgNK_o0U1Vt-qQ,Mia,24,"2013-06-02 00:00:00",4,0,0,1,4.46,0,0,0,0,0,0,1,0,0,1,0
SzzrUeJGnl_LQAJXMK8wQw,"Omoide Noodles & Bowls",Southwest,"7745 S Rainbow Blvd","Las Vegas",NV,89139,36.0477,-115.244,3.5,295,1,G6Cseb18sDUE6QBvpIAU-w,SzzrUeJGnl_LQAJXMK8wQw,ZmoMcOktwJNNZbYssCPQTg,1,"2015-05-18 00:00:00",3,2,2,ZmoMcOktwJNNZbYssCPQTg,Seng,22,"2013-07-05 00:00:00",18,34,1,0,3.23,0,0,0,0,0,0,0,0,0,0,0
uE1sIGWRJwpLPN858FRPRw,"Hershey's Chocolate World","The Strip","3790 Las Vegas Blvd S","Las Vegas",NV,89109,36.102,-115.174,3.5,299,1,7FlTFzY1y-TRp5heGIiwvg,uE1sIGWRJwpLPN858FRPRw,ZMpNbS2Qa8RTeS1cHz1L3Q,2,"2014-06-08 00:00:00",0,0,0,ZMpNbS2Qa8RTeS1cHz1L3Q,David,6,"2013-10-21 00:00:00",5,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0
AoGCnRtwifZ2gTGHtg8KTw,"Tokyo Sushi House",Summerlin,"10040 W Cheyenne Ave, Ste 150","Las Vegas",NV,89129,36.2189,-115.314,3,298,0,u_2sI26XpD3v4QsUd1Q2DQ,AoGCnRtwifZ2gTGHtg8KTw,ZMPpmHmW78_yihng8uAaRA,2,"2016-08-12 00:00:00",1,0,0,ZMPpmHmW78_yihng8uAaRA,Domichnee,15,"2015-05-16 00:00:00",1,0,0,0,3.87,0,0,0,0,0,0,0,0,0,0,0
pDSl9xdKJCdN4vu8z26cEA,"Coyote Ugly Saloon","The Strip","3790 Las Vegas Blvd S","Las Vegas",NV,89109,36.1015,-115.174,2.5,297,1,sPzqegtJdNnrm-CV_nVFbQ,pDSl9xdKJCdN4vu8z26cEA,Zn7lIByuJmQQMVTK7rNAyQ,1,"2005-08-31 00:00:00",1,2,1,Zn7lIByuJmQQMVTK7rNAyQ,Zell,425,"2005-08-16 00:00:00",459,348,200,30,3.41,21,6,3,7,4,18,33,44,44,13,6
AoGCnRtwifZ2gTGHtg8KTw,"Tokyo Sushi House",Summerlin,"10040 W Cheyenne Ave, Ste 150","Las Vegas",NV,89129,36.2189,-115.314,3,298,0,u2lRJTi5ov48qZeMhaZR0A,AoGCnRtwifZ2gTGHtg8KTw,ZndB76Kw2mgycdYQdmgEwA,1,"2016-08-04 00:00:00",1,3,0,ZndB76Kw2mgycdYQdmgEwA,Vic,6,"2011-12-15 00:00:00",1,0,0,0,2.5,0,0,0,0,0,0,1,0,0,0,0
dZB5VuI4mCVRz8qQUwUgCg,"Krazy Sushi",Centennial,"7160 N Durango Dr, Ste 140","Las Vegas",NV,89149,36.2915,-115.287,3.5,300,1,dYE22rSyhSHyrKsYzHRYIw,dZB5VuI4mCVRz8qQUwUgCg,ZNsu_WJmmxVzdiWuP86FZQ,4,"2017-02-18 00:00:00",0,0,1,ZNsu_WJmmxVzdiWuP86FZQ,"Sara Ann",105,"2014-03-15 00:00:00",0,1,0,1,3.11,0,1,0,0,0,0,2,2,2,0,1
pDSl9xdKJCdN4vu8z26cEA,"Coyote Ugly Saloon","The Strip","3790 Las Vegas Blvd S","Las Vegas",NV,89109,36.1015,-115.174,2.5,297,1,HtFEZPNsBMp8wA-9OOuqtg,pDSl9xdKJCdN4vu8z26cEA,Zo2qav3-2dUMTxlitYFWLQ,2,"2008-01-05 00:00:00",0,0,0,Zo2qav3-2dUMTxlitYFWLQ,Christine,189,"2007-04-15 00:00:00",5,0,0,14,3.58,1,1,0,0,0,8,4,5,5,6,0
oH6QAuoTLFaX97oqqpLTMg,"Familia Pizzeria",Southwest,"8090 S Durango Dr","Las Vegas",NV,89113,36.0425,-115.278,4,300,1,P8z9tGROG9bZCF-jJWgOZQ,oH6QAuoTLFaX97oqqpLTMg,Zoihk6ZSy0tgf6_GHirttA,4,"2016-08-18 00:00:00",0,0,0,Zoihk6ZSy0tgf6_GHirttA,Shawn,24,"2011-04-01 00:00:00",0,0,0,1,2.96,0,0,0,0,0,0,0,0,0,0,0
cNx3qzQ55JXpjZEt4lc7Tg,"Recess Italian Ice & Desserts","Spring Valley","5035 S Fort Apache Rd, Ste 104","Las Vegas",NV,89148,36.0977,-115.298,4,300,1,MgxnbFTxR4FX4VMBsZt3pA,cNx3qzQ55JXpjZEt4lc7Tg,ZOwTluJNzFARrg3P8IhsRQ,3,"2017-12-07 00:00:00",0,0,0,ZOwTluJNzFARrg3P8IhsRQ,Joelle,3,"2014-05-30 00:00:00",0,1,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0
SzzrUeJGnl_LQAJXMK8wQw,"Omoide Noodles & Bowls",Southwest,"7745 S Rainbow Blvd","Las Vegas",NV,89139,36.0477,-115.244,3.5,295,1,jFgRpBmOpGE8pU2sOv27vQ,SzzrUeJGnl_LQAJXMK8wQw,ZOXLXDo1C8nlW5a_2RpvKg,3,"2016-05-11 00:00:00",0,0,0,ZOXLXDo1C8nlW5a_2RpvKg,David,56,"2012-01-24 00:00:00",16,3,2,0,3.74,0,1,0,0,0,2,1,1,1,0,0
aS1qJzTGyluRT2tJ09Jbaw,"Magal BBQ",Chinatown,"4240 Spring Mountain Rd","Las Vegas",NV,89102,36.1268,-115.197,4.5,299,1,I-pfm4kq5NaLdnV_JKTQAg,aS1qJzTGyluRT2tJ09Jbaw,ZP2JyVhsAoMrfckA-svQpA,4,"2017-11-09 00:00:00",1,0,0,ZP2JyVhsAoMrfckA-svQpA,Jon,6,"2014-12-19 00:00:00",2,1,1,0,4.17,0,0,0,0,0,0,0,0,0,0,0
dZB5VuI4mCVRz8qQUwUgCg,"Krazy Sushi",Centennial,"7160 N Durango Dr, Ste 140","Las Vegas",NV,89149,36.2915,-115.287,3.5,300,1,TVZDFTAG3iEx5IE00y8wtA,dZB5VuI4mCVRz8qQUwUgCg,zP5QP7B_kCralBZyQfsNpQ,3,"2012-11-30 00:00:00",2,0,1,zP5QP7B_kCralBZyQfsNpQ,Ed,32,"2012-11-20 00:00:00",2,0,0,0,2.61,0,0,0,0,0,0,1,1,1,0,0
cNx3qzQ55JXpjZEt4lc7Tg,"Recess Italian Ice & Desserts","Spring Valley","5035 S Fort Apache Rd, Ste 104","Las Vegas",NV,89148,36.0977,-115.298,4,300,1,Lme-OT_CyXB6EAezDwCt0A,cNx3qzQ55JXpjZEt4lc7Tg,zpE_l-246q5K9rNvs5jc5Q,3,"2017-06-09 00:00:00",0,0,0,zpE_l-246q5K9rNvs5jc5Q,Hanie,100,"2010-12-24 00:00:00",13,7,12,0,3.06,0,0,0,0,0,0,0,0,0,1,1
Po0QGzgwFrfnGJEi_akCjA,"KG BBQ",Chinatown,"4355 Spring Mountain Rd, Ste 201","Las Vegas",NV,89102,36.1259,-115.198,3,299,1,RzziG8TM17UKjsgI-knPCw,Po0QGzgwFrfnGJEi_akCjA,zPgYBtOizFVYfYlDnrMNLg,4,"2014-04-16 00:00:00",0,0,0,zPgYBtOizFVYfYlDnrMNLg,Lauren,54,"2012-06-26 00:00:00",1,1,0,1,4.46,0,0,0,0,0,2,3,0,0,0,0
Po0QGzgwFrfnGJEi_akCjA,"KG BBQ",Chinatown,"4355 Spring Mountain Rd, Ste 201","Las Vegas",NV,89102,36.1259,-115.198,3,299,1,tNOYsm8xjeBWp7cj_EbtyA,Po0QGzgwFrfnGJEi_akCjA,zPNjog8GalqF7L_UWK7WQw,5,"2014-06-01 00:00:00",0,0,0,zPNjog8GalqF7L_UWK7WQw,Monica,108,"2013-03-02 00:00:00",88,3,58,2,3.65,0,0,0,0,0,0,1,0,0,1,0
aS1qJzTGyluRT2tJ09Jbaw,"Magal BBQ",Chinatown,"4240 Spring Mountain Rd","Las Vegas",NV,89102,36.1268,-115.197,4.5,299,1,CMRd0dC7hwY-OMRcrP7BRA,aS1qJzTGyluRT2tJ09Jbaw,zpv3-QQZa1_pvMhx4w5NEA,5,"2016-08-04 00:00:00",0,0,0,zpv3-QQZa1_pvMhx4w5NEA,Omar,9,"2015-09-04 00:00:00",1,0,0,0,4.44,0,0,0,0,0,0,0,0,0,0,0
uE1sIGWRJwpLPN858FRPRw,"Hershey's Chocolate World","The Strip","3790 Las Vegas Blvd S","Las Vegas",NV,89109,36.102,-115.174,3.5,299,1,BaDX9ExuSfTWess3iD8fcw,uE1sIGWRJwpLPN858FRPRw,zpwWpno3U-oZaG3AJuKqSQ,5,"2014-10-04 00:00:00",1,0,1,zpwWpno3U-oZaG3AJuKqSQ,Jeff,295,"2012-08-21 00:00:00",452,17,419,24,4.26,28,2,1,1,0,22,80,74,74,5,58
d6_UHGiMQb5_m8mi_tRc2Q,"Mermaid's Casino",Downtown,"32 Fremont St","Las Vegas",NV,89136,36.1715,-115.145,3.5,298,0,GwaN6C-EgLqG6ZniJeHNxA,d6_UHGiMQb5_m8mi_tRc2Q,ZPzkqcHV2w6lg1cq9-lP9w,5,"2012-06-06 00:00:00",0,0,0,ZPzkqcHV2w6lg1cq9-lP9w,Jasen,82,"2011-10-05 00:00:00",8,13,4,3,3.57,0,0,0,0,0,2,0,0,0,0,0
Po0QGzgwFrfnGJEi_akCjA,"KG BBQ",Chinatown,"4355 Spring Mountain Rd, Ste 201","Las Vegas",NV,89102,36.1259,-115.198,3,299,1,ltlp3grHtCIYfNYbqQmUQA,Po0QGzgwFrfnGJEi_akCjA,zqIosYIiqYONg40VRsV5vg,5,"2015-06-15 00:00:00",0,0,0,zqIosYIiqYONg40VRsV5vg,Shannen,16,"2015-06-01 00:00:00",15,2,1,2,3.22,0,1,0,0,0,1,0,0,0,1,0
Po0QGzgwFrfnGJEi_akCjA,"KG BBQ",Chinatown,"4355 Spring Mountain Rd, Ste 201","Las Vegas",NV,89102,36.1259,-115.198,3,299,1,wRyrE56m9KGZsDcJYHuXLw,Po0QGzgwFrfnGJEi_akCjA,Zqk-ye_OHeH_sS1JsdsLgg,3,"2015-07-08 00:00:00",3,1,1,Zqk-ye_OHeH_sS1JsdsLgg,Rachelle,122,"2012-12-30 00:00:00",45,2,13,1,3.09,1,1,0,0,0,3,6,2,2,1,3
AoGCnRtwifZ2gTGHtg8KTw,"Tokyo Sushi House",Summerlin,"10040 W Cheyenne Ave, Ste 150","Las Vegas",NV,89129,36.2189,-115.314,3,298,0,qiFkqWphl8_e_m_nPgNNhA,AoGCnRtwifZ2gTGHtg8KTw,ZQrn7sxUB96MONABlzdExg,5,"2015-05-16 00:00:00",1,1,1,ZQrn7sxUB96MONABlzdExg,Alex,50,"2013-09-30 00:00:00",16,7,3,1,4.08,1,0,0,0,0,1,0,0,0,0,0
EZ4TljJvGenxrkM4JsqtZg,Sushi-ko,Northwest,"7101 W Craig Rd","Las Vegas",NV,89129,36.24,-115.25,3.5,297,1,Rkgkb8hOxDMljB8cDiMXvw,EZ4TljJvGenxrkM4JsqtZg,ZqtlfxhEGTNZyGZlcFlNmQ,5,"2016-12-11 00:00:00",0,0,0,ZqtlfxhEGTNZyGZlcFlNmQ,Nicholas,1,"2016-08-30 00:00:00",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
d6_UHGiMQb5_m8mi_tRc2Q,"Mermaid's Casino",Downtown,"32 Fremont St","Las Vegas",NV,89136,36.1715,-115.145,3.5,298,0,MwpaHYZqpSVIc4RzDaq5Ag,d6_UHGiMQb5_m8mi_tRc2Q,zQxDUhxKOHdZygnNRZ-4ng,4,"2014-08-03 00:00:00",1,0,0,zQxDUhxKOHdZygnNRZ-4ng,Tiff,1286,"2009-10-03 00:00:00",274,219,194,27,3.54,42,7,7,12,3,27,48,60,60,17,8
pDSl9xdKJCdN4vu8z26cEA,"Coyote Ugly Saloon","The Strip","3790 Las Vegas Blvd S","Las Vegas",NV,89109,36.1015,-115.174,2.5,297,1,rZsNU_Zr3fFtnpKnz5Yocg,pDSl9xdKJCdN4vu8z26cEA,ZR933cOQPXU1ZLUfpg42ZQ,4,"2017-08-02 00:00:00",1,0,0,ZR933cOQPXU1ZLUfpg42ZQ,Ivan-Manuel,22,"2016-03-12 00:00:00",0,0,0,0,3.68,0,0,0,0,0,0,0,0,0,0,0
oH6QAuoTLFaX97oqqpLTMg,"Familia Pizzeria",Southwest,"8090 S Durango Dr","Las Vegas",NV,89113,36.0425,-115.278,4,300,1,gb2qjgxfrLcMox8s58fDqg,oH6QAuoTLFaX97oqqpLTMg,ZsAw2e4Vdq88-yDCtZJPlg,5,"2011-06-21 00:00:00",0,1,0,ZsAw2e4Vdq88-yDCtZJPlg,Kris,27,"2011-05-31 00:00:00",18,7,8,5,3.82,0,1,0,0,1,2,6,4,4,2,0
Po0QGzgwFrfnGJEi_akCjA,"KG BBQ",Chinatown,"4355 Spring Mountain Rd, Ste 201","Las Vegas",NV,89102,36.1259,-115.198,3,299,1,fsdYkcei0z9pkkSa2iPxNQ,Po0QGzgwFrfnGJEi_akCjA,zSbVW9C_mVEEzXy4bIf8jQ,5,"2014-03-14 00:00:00",0,0,0,zSbVW9C_mVEEzXy4bIf8jQ,Fel,26,"2010-12-17 00:00:00",91,2,9,0,4.29,4,1,0,0,0,0,1,6,6,2,0
w6zW6gIyg1sI5V6Wag_SYg,"Teppan Bento",Southeast,"467 E Silverado Ranch, Unit 125","Las Vegas",NV,89183,36.0125,-115.153,4.5,299,1,SfpQK5JgNXv2cf4rEBRYvg,w6zW6gIyg1sI5V6Wag_SYg,zsJLk34mTDMyuVS_EaBLxw,4,"2017-02-13 00:00:00",0,0,0,zsJLk34mTDMyuVS_EaBLxw,Jane,183,"2011-05-27 00:00:00",15,4,3,2,4.01,0,0,0,0,0,2,1,4,4,2,0
SzzrUeJGnl_LQAJXMK8wQw,"Omoide Noodles & Bowls",Southwest,"7745 S Rainbow Blvd","Las Vegas",NV,89139,36.0477,-115.244,3.5,295,1,C_KnMuEu4KEuCdK1zAfAlQ,SzzrUeJGnl_LQAJXMK8wQw,ZsjuEgOdvx9l5GKZdtwYIw,3,"2015-06-19 00:00:00",6,4,4,ZsjuEgOdvx9l5GKZdtwYIw,Jhunelyn,142,"2011-10-13 00:00:00",25,18,32,21,3.84,10,2,0,3,0,5,6,24,24,17,5
cNx3qzQ55JXpjZEt4lc7Tg,"Recess Italian Ice & Desserts","Spring Valley","5035 S Fort Apache Rd, Ste 104","Las Vegas",NV,89148,36.0977,-115.298,4,300,1,eWFqF4k84-G2-hO4jViu0g,cNx3qzQ55JXpjZEt4lc7Tg,ZsjuEgOdvx9l5GKZdtwYIw,2,"2017-04-18 00:00:00",2,2,1,ZsjuEgOdvx9l5GKZdtwYIw,Jhunelyn,142,"2011-10-13 00:00:00",25,18,32,21,3.84,10,2,0,3,0,5,6,24,24,17,5
Po0QGzgwFrfnGJEi_akCjA,"KG BBQ",Chinatown,"4355 Spring Mountain Rd, Ste 201","Las Vegas",NV,89102,36.1259,-115.198,3,299,1,WY89h6i1eupe7wbIMyDu2Q,Po0QGzgwFrfnGJEi_akCjA,ZsjuEgOdvx9l5GKZdtwYIw,2,"2015-01-19 00:00:00",3,3,2,ZsjuEgOdvx9l5GKZdtwYIw,Jhunelyn,142,"2011-10-13 00:00:00",25,18,32,21,3.84,10,2,0,3,0,5,6,24,24,17,5
W90h9VXUSdRz1_uJhweVPQ,Yusho,"The Strip","3770 Las Vegas Blvd S","Las Vegas",NV,89109,36.1045,-115.177,3,297,0,n3VtdG8s9C3fwyd5meHeEQ,W90h9VXUSdRz1_uJhweVPQ,zsrGrLyaf4LlazY1M5Muqw,4,"2014-09-03 00:00:00",0,0,0,zsrGrLyaf4LlazY1M5Muqw,tracey,9,"2011-06-29 00:00:00",0,0,0,0,3.82,0,0,0,0,0,0,2,0,0,0,0
w6zW6gIyg1sI5V6Wag_SYg,"Teppan Bento",Southeast,"467 E Silverado Ranch, Unit 125","Las Vegas",NV,89183,36.0125,-115.153,4.5,299,1,QlSLDJ_hWHR3eZ_8H8kWTA,w6zW6gIyg1sI5V6Wag_SYg,ZsUSGU1-L1ImomLZjXxxTg,2,"2015-06-29 00:00:00",8,0,4,ZsUSGU1-L1ImomLZjXxxTg,Kellee,606,"2010-01-19 00:00:00",14,5,2,33,3.45,48,10,4,0,3,19,30,36,36,45,13
W90h9VXUSdRz1_uJhweVPQ,Yusho,"The Strip","3770 Las Vegas Blvd S","Las Vegas",NV,89109,36.1045,-115.177,3,297,0,B_4OUzr0q1jpOsgi1Wh9vA,W90h9VXUSdRz1_uJhweVPQ,Zs_q61BBbnymgggNnIaX7g,2,"2014-06-03 00:00:00",3,1,0,Zs_q61BBbnymgggNnIaX7g,Stephen,22,"2011-01-12 00:00:00",5,3,3,1,3.52,1,0,0,0,0,0,1,0,0,0,0
uE1sIGWRJwpLPN858FRPRw,"Hershey's Chocolate World","The Strip","3790 Las Vegas Blvd S","Las Vegas",NV,89109,36.102,-115.174,3.5,299,1,Zjj2Yd01ghFuF9f-e1509w,uE1sIGWRJwpLPN858FRPRw,zT-5xnkEwhyCmWi2lUorrg,4,"2014-12-03 00:00:00",1,0,1,zT-5xnkEwhyCmWi2lUorrg,Frances,397,"2011-04-08 00:00:00",25,13,5,20,3.63,5,2,3,1,0,10,23,28,28,16,8
dZB5VuI4mCVRz8qQUwUgCg,"Krazy Sushi",Centennial,"7160 N Durango Dr, Ste 140","Las Vegas",NV,89149,36.2915,-115.287,3.5,300,1,WKpanOEJF4JVewtIMZrxvw,dZB5VuI4mCVRz8qQUwUgCg,zt6uWmrmMxJfH9DbBSK4OQ,5,"2016-06-03 00:00:00",0,0,0,zt6uWmrmMxJfH9DbBSK4OQ,Richard,3,"2015-01-19 00:00:00",1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
d6_UHGiMQb5_m8mi_tRc2Q,"Mermaid's Casino",Downtown,"32 Fremont St","Las Vegas",NV,89136,36.1715,-115.145,3.5,298,0,ZrekkpmZP4U1g2ajaA_zFg,d6_UHGiMQb5_m8mi_tRc2Q,ZtoKHkUmwLRfX-2hpNg7yQ,5,"2015-05-15 00:00:00",1,0,0,ZtoKHkUmwLRfX-2hpNg7yQ,Dustin,1,"2015-05-15 00:00:00",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
oH6QAuoTLFaX97oqqpLTMg,"Familia Pizzeria",Southwest,"8090 S Durango Dr","Las Vegas",NV,89113,36.0425,-115.278,4,300,1,-fb_yl8gdS9m7NIrnhISgQ,oH6QAuoTLFaX97oqqpLTMg,zUg-5mA-G0J51tFMgU1b4w,2,"2013-07-31 00:00:00",0,0,0,zUg-5mA-G0J51tFMgU1b4w,Laura,64,"2011-11-26 00:00:00",1,2,0,1,3.9,0,0,0,0,0,3,2,1,1,0,1
dZB5VuI4mCVRz8qQUwUgCg,"Krazy Sushi",Centennial,"7160 N Durango Dr, Ste 140","Las Vegas",NV,89149,36.2915,-115.287,3.5,300,1,u4KbB5DVr2eEspkyPqsdjQ,dZB5VuI4mCVRz8qQUwUgCg,zuJwiAXFGQ4_Dfozybx5kg,3,"2017-03-17 00:00:00",1,1,2,zuJwiAXFGQ4_Dfozybx5kg,Crystal,90,"2015-06-05 00:00:00",6,0,0,1,3.5,0,0,0,0,0,1,5,2,2,0,1
78XbdLi5e42XDxgnxuYacg,"Ohjah Japanese Steakhouse Sushi & Hibachi Flamingo","Spring Valley","10144 W Flamingo Rd","Las Vegas",NV,89147,36.1154,-115.314,4.5,299,1,6-Y5XrhaNmQ65Ep3OQCtoA,78XbdLi5e42XDxgnxuYacg,ZurrpXiDOlzG9YZjrDPl3A,4,"2016-02-16 00:00:00",1,0,1,ZurrpXiDOlzG9YZjrDPl3A,Monica,5,"2015-05-20 00:00:00",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
EZ4TljJvGenxrkM4JsqtZg,Sushi-ko,Northwest,"7101 W Craig Rd","Las Vegas",NV,89129,36.24,-115.25,3.5,297,1,eSM_AFYG3ZY_-7McRUsIog,EZ4TljJvGenxrkM4JsqtZg,ZUXaczRdxqg3I7eSiVTw7A,5,"2017-02-17 00:00:00",1,1,1,ZUXaczRdxqg3I7eSiVTw7A,Carleen,2,"2015-01-09 00:00:00",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
Po0QGzgwFrfnGJEi_akCjA,"KG BBQ",Chinatown,"4355 Spring Mountain Rd, Ste 201","Las Vegas",NV,89102,36.1259,-115.198,3,299,1,2Ap8_iB8CxhVBnNlU_Di7g,Po0QGzgwFrfnGJEi_akCjA,Zv57XEhWADh0qmDD8CIQwg,2,"2012-09-20 00:00:00",0,0,0,Zv57XEhWADh0qmDD8CIQwg,Betty,14,"2012-08-14 00:00:00",0,0,0,0,3.43,0,0,0,0,0,0,1,0,0,0,0
dZB5VuI4mCVRz8qQUwUgCg,"Krazy Sushi",Centennial,"7160 N Durango Dr, Ste 140","Las Vegas",NV,89149,36.2915,-115.287,3.5,300,1,1lRwLtVvnGeC0ibpxcoqMA,dZB5VuI4mCVRz8qQUwUgCg,zvDYO59sYwp11_CVblmqRQ,4,"2017-11-10 00:00:00",0,0,0,zvDYO59sYwp11_CVblmqRQ,Brett,2,"2017-01-03 00:00:00",11,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
AoGCnRtwifZ2gTGHtg8KTw,"Tokyo Sushi House",Summerlin,"10040 W Cheyenne Ave, Ste 150","Las Vegas",NV,89129,36.2189,-115.314,3,298,0,8Cw-fyHsdLoauxJjWLchhg,AoGCnRtwifZ2gTGHtg8KTw,zVnuuCkUCSsZkwteYJ1I4w,1,"2015-06-23 00:00:00",1,1,1,zVnuuCkUCSsZkwteYJ1I4w,Amanda,1,"2013-09-14 00:00:00",0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
